
  ZVR, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  9.00000000000E+03     ; 1.00000000000E+08   ; Hz                  ; 2001      ; S11           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reS11        ; imS11         
   5.88115524706E+04;  0.96042      ;-0.276595     
   5.90861268531E+04;  0.959784     ;-0.278654     
   5.93619831452E+04;  0.958899     ;-0.280283     
   5.96391273318E+04;  0.958925     ;-0.282227     
   5.99175654256E+04;  0.958066     ;-0.284081     
   6.01973034675E+04;  0.956796     ;-0.286566     
   6.04783475267E+04;  0.956364     ;-0.288367     
   6.07607037005E+04;  0.956224     ;-0.290389     
   6.10443781148E+04;  0.955317     ;-0.29205      
   6.13293769242E+04;  0.954826     ;-0.294033     
   6.16157063117E+04;  0.95391      ;-0.295787     
   6.19033724897E+04;  0.953106     ;-0.298352     
   6.21923816990E+04;  0.95269      ;-0.299532     
   6.24827402100E+04;  0.951944     ;-0.302549     
   6.27744543222E+04;  0.951064     ;-0.304252     
   6.30675303644E+04;  0.950491     ;-0.306097     
   6.33619746952E+04;  0.950358     ;-0.307984     
   6.36577937027E+04;  0.949037     ;-0.310568     
   6.39549938048E+04;  0.948502     ;-0.312395     
   6.42535814495E+04;  0.947775     ;-0.314728     
   6.45535631149E+04;  0.94626      ;-0.316272     
   6.48549453092E+04;  0.946715     ;-0.318589     
   6.51577345711E+04;  0.945496     ;-0.320737     
   6.54619374698E+04;  0.944773     ;-0.322538     
   6.57675606052E+04;  0.944016     ;-0.324916     
   6.60746106079E+04;  0.943286     ;-0.326945     
   6.63830941396E+04;  0.942664     ;-0.329024     
   6.66930178930E+04;  0.940326     ;-0.331094     
   6.70043885922E+04;  0.940993     ;-0.333125     
   6.73172129924E+04;  0.940184     ;-0.335184     
   6.76314978806E+04;  0.939375     ;-0.337343     
   6.79472500754E+04;  0.938408     ;-0.339274     
   6.82644764272E+04;  0.93765      ;-0.341491     
   6.85831838185E+04;  0.936882     ;-0.34369      
   6.89033791638E+04;  0.935256     ;-0.345089     
   6.92250694099E+04;  0.935514     ;-0.347589     
   6.95482615362E+04;  0.934284     ;-0.349785     
   6.98729625544E+04;  0.932917     ;-0.35216      
   7.01991795091E+04;  0.931921     ;-0.354208     
   7.05269194779E+04;  0.931371     ;-0.35653      
   7.08561895712E+04;  0.930757     ;-0.357728     
   7.11869969328E+04;  0.929409     ;-0.360657     
   7.15193487397E+04;  0.929272     ;-0.362944     
   7.18532522024E+04;  0.927522     ;-0.36418      
   7.21887145654E+04;  0.926256     ;-0.366777     
   7.25257431065E+04;  0.926139     ;-0.36972      
   7.28643451378E+04;  0.92467      ;-0.371541     
   7.32045280056E+04;  0.924051     ;-0.374256     
   7.35462990902E+04;  0.923574     ;-0.375174     
   7.38896658067E+04;  0.922794     ;-0.37735      
   7.42346356045E+04;  0.921099     ;-0.379863     
   7.45812159681E+04;  0.920745     ;-0.382403     
   7.49294144166E+04;  0.91956      ;-0.384329     
   7.52792385045E+04;  0.917837     ;-0.386072     
   7.56306958213E+04;  0.917418     ;-0.388602     
   7.59837939923E+04;  0.915748     ;-0.390496     
   7.63385406780E+04;  0.915439     ;-0.392815     
   7.66949435749E+04;  0.914203     ;-0.39568      
   7.70530104154E+04;  0.912996     ;-0.397351     
   7.74127489679E+04;  0.911992     ;-0.399964     
   7.77741670373E+04;  0.910654     ;-0.402046     
   7.81372724647E+04;  0.909718     ;-0.404165     
   7.85020731278E+04;  0.908498     ;-0.406633     
   7.88685769413E+04;  0.907667     ;-0.408775     
   7.92367918567E+04;  0.906372     ;-0.411181     
   7.96067258626E+04;  0.905111     ;-0.413504     
   7.99783869850E+04;  0.904149     ;-0.415487     
   8.03517832873E+04;  0.902705     ;-0.418018     
   8.07269228706E+04;  0.902061     ;-0.420355     
   8.11038138737E+04;  0.900586     ;-0.42212      
   8.14824644734E+04;  0.899461     ;-0.424671     
   8.18628828850E+04;  0.898259     ;-0.427295     
   8.22450773618E+04;  0.897137     ;-0.429534     
   8.26290561956E+04;  0.895628     ;-0.430971     
   8.30148277173E+04;  0.894841     ;-0.433834     
   8.34024002962E+04;  0.893592     ;-0.435917     
   8.37917823411E+04;  0.892321     ;-0.438089     
   8.41829822999E+04;  0.891084     ;-0.440953     
   8.45760086598E+04;  0.889781     ;-0.443372     
   8.49708699478E+04;  0.888532     ;-0.445527     
   8.53675747306E+04;  0.887492     ;-0.448034     
   8.57661316150E+04;  0.885367     ;-0.449791     
   8.61665492480E+04;  0.883824     ;-0.45194      
   8.65688363169E+04;  0.882492     ;-0.454485     
   8.69730015494E+04;  0.881637     ;-0.456417     
   8.73790537143E+04;  0.879935     ;-0.45869      
   8.77870016210E+04;  0.87859      ;-0.461421     
   8.81968541203E+04;  0.876785     ;-0.463586     
   8.86086201041E+04;  0.875805     ;-0.466049     
   8.90223085060E+04;  0.874413     ;-0.468538     
   8.94379283012E+04;  0.873399     ;-0.471006     
   8.98554885068E+04;  0.871958     ;-0.473375     
   9.02749981820E+04;  0.870411     ;-0.475892     
   9.06964664284E+04;  0.868651     ;-0.478152     
   9.11199023900E+04;  0.866686     ;-0.47953      
