
  ZVR, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  9.00000000000E+03     ; 1.00000000000E+08   ; Hz                  ; 2001      ; S11           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reS11        ; imS11         
   4.85875068907E+04; -0.989356     ; 0.0107187    
   4.88143481173E+04; -0.989616     ; 0.0115762    
   4.90422484011E+04; -0.989058     ; 0.011524     
   4.92712126863E+04; -0.989752     ; 0.011703     
   4.95012459405E+04; -0.989363     ; 0.0117725    
   4.97323531545E+04; -0.989493     ; 0.0117987    
   4.99645393422E+04; -0.989399     ; 0.0119725    
   5.01978095410E+04; -0.98976      ; 0.0122512    
   5.04321688120E+04; -0.989278     ; 0.0118728    
   5.06676222396E+04; -0.9894       ; 0.0114283    
   5.09041749322E+04; -0.989454     ; 0.011882     
   5.11418320219E+04; -0.990162     ; 0.0125415    
   5.13805986649E+04; -0.989582     ; 0.0133844    
   5.16204800412E+04; -0.989646     ; 0.0118662    
   5.18614813554E+04; -0.989911     ; 0.0126114    
   5.21036078361E+04; -0.989365     ; 0.012803     
   5.23468647363E+04; -0.989828     ; 0.0121022    
   5.25912573337E+04; -0.98934      ; 0.0129124    
   5.28367909305E+04; -0.989733     ; 0.0125117    
   5.30834708537E+04; -0.988967     ; 0.0136823    
   5.33313024551E+04; -0.989499     ; 0.0129777    
   5.35802911117E+04; -0.989953     ; 0.013493     
   5.38304422254E+04; -0.988753     ; 0.0123914    
   5.40817612234E+04; -0.989232     ; 0.0132571    
   5.43342535582E+04; -0.988994     ; 0.0141825    
   5.45879247078E+04; -0.98973      ; 0.0130088    
   5.48427801757E+04; -0.989851     ; 0.0135283    
   5.50988254911E+04; -0.989734     ; 0.0131463    
   5.53560662092E+04; -0.989808     ; 0.0136427    
   5.56145079109E+04; -0.989925     ; 0.0138114    
   5.58741562033E+04; -0.989198     ; 0.0144387    
   5.61350167196E+04; -0.989429     ; 0.0133568    
   5.63970951193E+04; -0.989358     ; 0.014142     
   5.66603970884E+04; -0.989668     ; 0.0144979    
   5.69249283393E+04; -0.989599     ; 0.013915     
   5.71906946113E+04; -0.989322     ; 0.0143142    
   5.74577016703E+04; -0.989738     ; 0.0142811    
   5.77259553092E+04; -0.989146     ; 0.0144374    
   5.79954613480E+04; -0.989161     ; 0.0143091    
   5.82662256336E+04; -0.988644     ; 0.0144598    
   5.85382540405E+04; -0.989388     ; 0.0152246    
   5.88115524706E+04; -0.989868     ; 0.0149188    
   5.90861268531E+04; -0.989219     ; 0.0152358    
   5.93619831452E+04; -0.989106     ; 0.0150826    
   5.96391273318E+04; -0.989168     ; 0.0141944    
   5.99175654256E+04; -0.989416     ; 0.0157994    
   6.01973034675E+04; -0.989451     ; 0.0154433    
   6.04783475267E+04; -0.989585     ; 0.01561      
   6.07607037005E+04; -0.989392     ; 0.0146428    
   6.10443781148E+04; -0.989537     ; 0.0149628    
   6.13293769242E+04; -0.989362     ; 0.0161519    
   6.16157063117E+04; -0.989243     ; 0.0151475    
   6.19033724897E+04; -0.9889       ; 0.0162846    
   6.21923816990E+04; -0.989365     ; 0.0154052    
   6.24827402100E+04; -0.989369     ; 0.0163115    
   6.27744543222E+04; -0.989264     ; 0.0164109    
   6.30675303644E+04; -0.988993     ; 0.0165746    
   6.33619746952E+04; -0.989384     ; 0.016989     
   6.36577937027E+04; -0.989538     ; 0.0169111    
   6.39549938048E+04; -0.989212     ; 0.0156823    
   6.42535814495E+04; -0.988637     ; 0.0165881    
   6.45535631149E+04; -0.989559     ; 0.0161417    
   6.48549453092E+04; -0.989315     ; 0.0167881    
